id,sheet,source,description,city,province_state,materialOpCost,laborOpCost,equipmentOpCost
201699,materials_hvac,placeholder,"Excavating, trench or continuous footing, common earth, 1 C.Y. excavator, 14' to 20' deep, excludes sheeting or dewatering",,,0.0,13.588,0.395
201700,materials_hvac,placeholder,"Excavating, trench or continuous footing, common earth, 1-1/2 C.Y. excavator, 14' to 20' deep, excludes sheeting or dewatering",,,0.0,8.404,10.317
201701,materials_hvac,placeholder,"Excavating, trench or continuous footing, common earth, 2-1/2 C.Y. excavator, 14' to 20' deep, excludes sheeting or dewatering",,,0.0,4.365,4.741
201702,materials_hvac,placeholder,"Excavating, trench or continuous footing, common earth, 3 C.Y. excavator, 14' to 20' deep, excludes sheeting or dewatering",,,0.0,1.295,9.528
201703,materials_hvac,placeholder,"Excavating, trench or continuous footing, common earth, 3-1/2 C.Y. excavator, 14' to 20' deep, excludes sheeting or dewatering",,,0.0,0.567,1.079
201704,materials_hvac,placeholder,"Backfill, trench, up to 300' haul, dozer backfilling, excludes compaction",,,0.0,3.095,8.725
201705,materials_hvac,placeholder,"Compaction, around structures and trenches, 2 passes, 18"" wide, 6"" lifts, walk behind, vibrating plate",,,0.0,3.039,1.269
201706,materials_hvac,placeholder,"Compaction, around structures and trenches, 3 passes, 18"" wide, 6"" lifts, walk behind, vibrating plate",,,0.0,6.343,0.675
201707,materials_hvac,placeholder,"Compaction, around structures and trenches, 4 passes, 18"" wide, 6"" lifts, walk behind, vibrating plate",,,0.0,4.773,0.569
181708,materials_hvac,placeholder,"Grounding rod, copper clad, 10' long, 3/4"" diameter",,,361.558,60.372,0.0
181709,materials_hvac,placeholder,"Ground wire, copper wire, bare solid, #14",,,35.381,105.154,0.0
181710,materials_hvac,placeholder,"Ground wire, copper wire, bare solid, #12",,,18.237,224.72,0.0
181711,materials_hvac,placeholder,"Ground wire, copper wire, bare solid, #10",,,171.708,184.345,0.0
181712,materials_hvac,placeholder,"Ground wire, copper wire, bare solid, #8",,,242.11,137.375,0.0
181713,materials_hvac,placeholder,"Ground wire, copper wire, bare solid, #6",,,202.016,58.443,0.0
181714,materials_hvac,placeholder,"Ground wire, copper wire, bare solid, #4",,,520.26,150.156,0.0
181715,materials_hvac,placeholder,"Ground wire, copper wire, bare solid, #2",,,1236.2,33.396,0.0
181716,materials_hvac,placeholder,"Ground wire, copper wire, bare stranded, #8",,,11.745,114.438,0.0
181717,materials_hvac,placeholder,"Ground wire, copper wire, bare stranded, #6",,,146.243,104.949,0.0
181718,materials_hvac,placeholder,"Ground wire, copper wire, bare stranded, #4",,,49.476,52.546,0.0
181719,materials_hvac,placeholder,"Ground wire, copper wire, bare stranded, #2",,,158.839,63.894,0.0
181720,materials_hvac,placeholder,"Ground wire, copper wire, bare stranded, #1",,,884.616,430.542,0.0
181721,materials_hvac,placeholder,"Ground wire, copper wire, bare stranded, 1/0",,,136.284,548.336,0.0
181722,materials_hvac,placeholder,"Ground wire, copper wire, bare stranded, 2/0",,,1105.5,33.807,0.0
181723,materials_hvac,placeholder,"Ground wire, copper wire, bare stranded, 3/0",,,1592.37,451.152,0.0
181724,materials_hvac,placeholder,"Ground wire, copper wire, bare stranded, 4/0",,,2532.77,862.78,0.0
181725,materials_hvac,placeholder,"Exothermic weld, 4/0 wire to 1"" ground rod",,,17.941,256.662,0.0
181726,materials_hvac,placeholder,"Grounding connection, brazed, #6 wire",,,14.85,218.788,0.0
181727,materials_hvac,placeholder,"Grounding connection, brazed, #2 wire",,,38.13,11.385,0.0
181728,materials_hvac,placeholder,"Grounding connection, brazed, 3/0 wire",,,50.819,67.596,0.0
181729,materials_hvac,placeholder,"Grounding connection, brazed, 4/0 wire",,,73.44,252.938,0.0
181730,materials_hvac,placeholder,"Transformer, dry-type, single phase 240/480 V primary 120/240 V secondary, 1 kVA",,,4228.875,1412.775,0.0
181731,materials_hvac,placeholder,"Transformer, dry-type, single phase 240/480 V primary 120/240 V secondary, 2 kVA",,,6339.6,878.06,0.0
181732,materials_hvac,placeholder,"Transformer, dry-type, single phase 240/480 V primary 120/240 V secondary, 3 kVA",,,7790.25,2233.91,0.0
181733,materials_hvac,placeholder,"Transformer, dry-type, single phase 240/480 V primary 120/240 V secondary, 5 kVA",,,2050.1,1116.65,0.0
181734,materials_hvac,placeholder,"Transformer, dry-type, single phase 240/480 V primary 120/240 V secondary, 7.5 kVA",,,1416.8,201.25,0.0
181735,materials_hvac,placeholder,"Transformer, dry-type, single phase 240/480 V primary 120/240 V secondary, 10 kVA",,,11785.6,874.62,0.0
181736,materials_hvac,placeholder,"Transformer, dry-type, single phase 240/480 V primary 120/240 V secondary, 15 kVA",,,4659.75,4647.15,0.0
181737,materials_hvac,placeholder,"Transformer, dry-type, single phase 240/480 V primary 120/240 V secondary, 25 kVA",,,14721.6,3646.5,0.0
181738,materials_hvac,placeholder,"Transformer, dry-type, single phase 240/480 V primary 120/240 V secondary, 37.5 kVA",,,26060.075,6141.0,0.0
181739,materials_hvac,placeholder,"Transformer, dry-type, single phase 240/480 V primary 120/240 V secondary, 50 kVA",,,3913.75,7951.35,0.0
181740,materials_hvac,placeholder,"Transformer, dry-type, single phase 240/480 V primary 120/240 V secondary, 75 kVA",,,12865.6,5002.25,0.0
181741,materials_hvac,placeholder,"Transformer, dry-type, single phase 240/480 V primary 120/240 V secondary, 100 kVA",,,8384.4,4398.75,769.44
181742,materials_hvac,placeholder,"Transformer, dry-type, single phase 240/480 V primary 120/240 V secondary, 167 kVA",,,84907.2,4893.875,1557.675
181743,materials_hvac,placeholder,"Fuses, high capacity, dual element, 600 V, 30 amp, class RK1",,,3.827,42.295,0.0
181744,materials_hvac,placeholder,"Fuses, high capacity, dual element, 600 V, 60 amp, class RK1",,,141.347,73.41,0.0
181745,materials_hvac,placeholder,"Fuses, high capacity, dual element, 600 V, 100 amp, class RK1",,,69.31,14.994,0.0
181746,materials_hvac,placeholder,"Fuses, high capacity, dual element, 600 V, 200 amp, class RK1",,,647.424,99.728,0.0
181747,materials_hvac,placeholder,"Fuses, high capacity, dual element, 600 V, 400 amp, class RK1",,,273.504,94.649,0.0
181748,materials_hvac,placeholder,"Fuses, high capacity, dual element, 600 V, 600 amp, class RK1",,,838.24,54.82,0.0
181749,materials_hvac,placeholder,"Circuit breaker, 3 pole, 600 volt, 1,600 amp, enclosed (NEMA 1)",,,10503.3,8831.2,0.0
181750,materials_hvac,placeholder,"Fuses, high capacity, dual element, 250 V, 30 amp, class RK1",,,15.52,30.8,0.0
181751,materials_hvac,placeholder,"Fuses, high capacity, dual element, 250 V, 60 amp, class RK1",,,76.208,4.538,0.0
181752,materials_hvac,placeholder,"Fuses, high capacity, dual element, 250 V, 100 amp, class RK1",,,115.06,14.672,0.0
181753,materials_hvac,placeholder,"Fuses, high capacity, dual element, 250 V, 200 amp, class RK1",,,230.635,67.595,0.0
181754,materials_hvac,placeholder,"Fuses, high capacity, dual element, 250 V, 400 amp, class RK1",,,663.136,13.662,0.0
181755,materials_hvac,placeholder,"Fuses, high capacity, dual element, 250 V, 600 amp, class RK1",,,72.0,95.304,0.0
181756,materials_hvac,placeholder,"Safety switches, general duty, 3 pole, fusible, 240 volt, 30 amp, NEMA 1",,,441.168,482.03,0.0
181757,materials_hvac,placeholder,"Safety switches, general duty, 3 pole, fusible, 240 volt, 60 amp, NEMA 1",,,332.595,589.329,0.0
181758,materials_hvac,placeholder,"Safety switches, general duty, 3 pole, fusible, 240 volt, 100 amp, NEMA 1",,,791.99,470.52,0.0
181759,materials_hvac,placeholder,"Safety switches, general duty, 3 pole, fusible, 240 volt, 200 amp, NEMA 1",,,2418.08,1071.13,0.0
181760,materials_hvac,placeholder,"Safety switches, general duty, 3 pole, fusible, 240 volt, 400 amp, NEMA 1",,,6420.8,1357.11,0.0
181761,materials_hvac,placeholder,"Safety switches, general duty, 3 pole, fusible, 240 volt, 600 amp, NEMA 1",,,10581.65,5079.55,0.0
181762,materials_hvac,placeholder,"Fuses, dual element, time delay, 250 V, 30 amp",,,49.4,6.958,0.0
181763,materials_hvac,placeholder,"Fuses, dual element, time delay, 250 V, 50 amp",,,35.38,46.393,0.0
181764,materials_hvac,placeholder,"Fuses, dual element, time delay, 250 V, 60 amp",,,176.022,51.013,0.0
181765,materials_hvac,placeholder,"Fuses, dual element, time delay, 250 V, 100 amp",,,160.398,3.492,0.0
181766,materials_hvac,placeholder,"Fuses, dual element, time delay, 250 V, 200 amp",,,705.562,91.489,0.0
181767,materials_hvac,placeholder,"Fuses, dual element, time delay, 250 V, 400 amp",,,1089.14,65.09,0.0
181768,materials_hvac,placeholder,"Fuses, dual element, time delay, 250 V, 600 amp",,,151.389,73.131,0.0
181769,materials_hvac,placeholder,"Plug fuse, dual element, 0.3 to 14 amp",,,22.036,66.316,0.0
181770,materials_hvac,placeholder,"Plug fuse, dual element, 15 to 30 amp",,,16.227,58.891,0.0
181771,materials_hvac,custom,Solarland 12V SLP100-12U 26.57 x 41.81 x 1.18,VANCOUVER,BRITISH COLUMBIA,638.909,267.999,0.0
181772,materials_hvac,custom,Solarland 12V SLP120-12U 26.57 x 48.98 x 1.38,VANCOUVER,BRITISH COLUMBIA,927.477,100.709,0.0
181773,materials_hvac,custom,Solarland 12V SLP175S-12 26.57 x 59.06 x 1.38,VANCOUVER,BRITISH COLUMBIA,470.0,174.701,0.0
181774,materials_hvac,custom,Heliene Black 60 cell 39.4 x 65.5 x 1.6 ,VANCOUVER,BRITISH COLUMBIA,647.07,41.479,0.0
181775,materials_hvac,custom,Panasonic Black Frame HIT 60 cell 41.5 x 62.5 x 1.6 ,VANCOUVER,BRITISH COLUMBIA,1246.479,56.66,0.0
181776,materials_hvac,custom,LG NeON2 LG-335N1K-V5  Black/Black 40 x 66.4 x 1.57 ,VANCOUVER,BRITISH COLUMBIA,193.519,134.836,0.0
181777,materials_hvac,custom,Astronergy CHSM6612M Silver Mono PERC 38.98 x 76.93 x 1.57 ,VANCOUVER,BRITISH COLUMBIA,990.469,44.168,0.0
181778,materials_hvac,custom,Canadian Solar MC4 CS3k-320MS Black Mon PERC 39.1 x 65.9 x 1.38,VANCOUVER,BRITISH COLUMBIA,286.887,85.946,0.0
181779,materials_hvac,custom,Mission Solar Black Mon PERC 39.33 x 65.53 x 1.58,VANCOUVER,BRITISH COLUMBIA,539.163,107.821,0.0
181780,materials_hvac,custom,Hanwha Mono 39.4 x 65.7 x 1.26,KAMLOOPS,BRITISH COLUMBIA,1083.826,165.885,0.0
181781,materials_hvac,custom,Canadian Solar CS3k-325MS Black Mon PERC 39.1 x 65.9 x 1.38,KAMLOOPS,BRITISH COLUMBIA,79.444,119.466,0.0
181782,materials_hvac,custom,Canadian Solar 72 Cell Maxpower 325 38.7 x 76.9 x 1.57,LONDON,ONTARIO,200.855,17.011,0.0
181783,materials_hvac,custom,Hanwha 72 Cell Quantum HSQ-340-72P 39.7  x 78.5 x 1.38,LONDON,ONTARIO,385.324,161.983,0.0
181784,materials_hvac,custom,Hanwha SF220-30-P225 37  x 65.04 x 1.97,LONDON,ONTARIO,174.016,222.227,0.0
181785,materials_hvac,custom,Heliene 36HD 26.6  x 58.6 x 1.6,LONDON,ONTARIO,326.161,95.395,0.0
181786,materials_hvac,custom,HES-160-36PV 26.6  x 58.3 x 1.38,LONDON,ONTARIO,636.757,157.472,0.0
181787,materials_hvac,custom,HES-265-60PV 39  x 64.6 x 1.36,LONDON,ONTARIO,70.198,60.244,0.0
181788,materials_hvac,custom,"Global Solar Energy PowerFlex+ flexible thin film (CIGS) for awnings, BIPV 19.4 x 81.4 x 0.12",VICTORIA,BRITISH COLUMBIA,1371.297,184.176,0.0
181789,materials_hvac,custom,"Powerfilm, Soltronic Semi-Flex with Sunpower cells, 21 x 44.5 x 0.08",VICTORIA,BRITISH COLUMBIA,519.914,210.403,0.0
181790,materials_hvac,custom,"Go Power, GP-Flex - 100E, Flexible with Sunpower cells, 21.3 x 41.7 x 0.1",VICTORIA,BRITISH COLUMBIA,672.613,93.598,0.0
171791,materials_hvac,placeholder,"Water chiller, reciprocating, packaged, air cooled, 20 ton cooling, includes standard controls, excludes remote air cooled condensers",,,41558.1,20839.0,0.0
171792,materials_hvac,placeholder,"Water chiller, reciprocating, packaged, air cooled, 35 ton cooling, includes standard controls, excludes remote air cooled condensers",,,57393.5,11833.5,0.0
171793,materials_hvac,placeholder,"Water chiller, reciprocating, packaged, air cooled, 45 ton cooling, includes standard controls, excludes remote air cooled condensers",,,153969.8,31180.5,0.0
171794,materials_hvac,placeholder,"Water chiller, reciprocating, packaged, air cooled, 85 ton cooling, includes standard controls, excludes remote air cooled condensers",,,11189.0,67233.6,0.0
171795,materials_hvac,placeholder,"Water chiller, reciprocating, packaged, air cooled, 95 ton cooling, includes standard controls, excludes remote air cooled condensers",,,52839.0,2523.2,0.0
171796,materials_hvac,placeholder,"Water chiller, reciprocating, multiple compressor, semi-hermetic, water cooled, 45 ton cooling, includes standard controls, excludes water tower",,,126006.4,6464.1,0.0
171797,materials_hvac,placeholder,"Packaged water chiller, scroll, liquid chiller, packaged unit with integral air cooled condenser, 10 ton cooling, includes standard controls",,,78532.5,5686.125,0.0
171798,materials_hvac,placeholder,"Packaged water chiller, scroll, liquid chiller, packaged unit with integral air cooled condenser, 35 ton cooling, includes standard controls",,,96888.8,8167.425,0.0
171799,materials_hvac,placeholder,"Packaged water chiller, scroll, liquid chiller, packaged unit with integral air cooled condenser, 45 ton cooling, includes standard controls",,,81557.5,14438.25,0.0
171800,materials_hvac,placeholder,"Packaged water chiller, scroll, liquid chiller, packaged unit with integral air cooled condenser, 70 ton cooling, includes standard controls",,,302811.5,39153.0,0.0
171801,materials_hvac,placeholder,"Packaged water chiller, scroll, liquid chiller, packaged unit with integral air cooled condenser, 100 ton cooling, includes standard controls",,,121837.5,30840.0,0.0
171802,materials_hvac,placeholder,"Packaged water chiller, scroll, liquid chiller, packaged unit with integral air cooled condenser, 110 ton cooling, includes standard controls",,,52360.0,43942.5,0.0
171803,materials_hvac,placeholder,"Packaged water chiller, scroll, liquid chiller, packaged unit with integral air cooled condenser, 130 ton cooling, includes standard controls",,,271245.0,17157.0,0.0
171804,materials_hvac,placeholder,"Packaged water chiller, scroll, liquid chiller, packaged unit with integral air cooled condenser, 170 ton cooling, includes standard controls",,,16236.0,52756.0,0.0
171805,materials_hvac,placeholder,"Packaged water chiller, scroll, liquid chiller, packaged unit with integral air cooled condenser, 210 ton cooling, includes standard controls",,,122866.5,37620.0,0.0
171806,materials_hvac,placeholder,"Packaged water chiller, scroll, liquid chiller, packaged unit with integral air cooled condenser, 250 ton cooling, includes standard controls",,,556855.0,6342.7,0.0
171807,materials_hvac,placeholder,"Packaged water chiller, scroll, liquid chiller, packaged unit with integral air cooled condenser, 275 ton cooling, includes standard controls",,,341527.5,52038.7,0.0
171808,materials_hvac,placeholder,"Packaged water chiller, scroll, liquid chiller, packaged unit with integral air cooled condenser, 300 ton cooling, includes standard controls",,,225347.5,51762.5,0.0
171809,materials_hvac,placeholder,"Packaged water chiller, scroll, liquid chiller, packaged unit with integral air cooled condenser, 330 ton cooling, includes standard controls",,,1047368.0,14250.0,0.0
171810,materials_hvac,placeholder,"Packaged water chiller, scroll, liquid chiller, packaged unit with integral air cooled condenser, 390 ton cooling, includes standard controls",,,725751.5,34108.8,0.0
181811,materials_hvac,placeholder,"Rigid galvanized steel conduit, 1-1/2"" diameter, to 10' H, incl 2 terminations, 2 elbows, 11 beam clamps, and 11 couplings per 100 LF",,,8.365,15.45,0.0
171812,materials_hvac,custom,Outdoor HP unit with VSD condensing fan U-72MF2U94 MF2 460V HTG 81 KBTU CLG 72 KBTU,TORONTO,ONTARIO,3217.493,996.174,0.0
